Datum,Energietraeger,Produktion_GWh
2023-05-26,Flusskraft,63.8
2023-05-26,Kernkraft,32.2
2023-05-26,Photovoltaik,19.6
2023-05-26,Speicherkraft,66.8
2023-05-26,Thermische,9.7
2023-05-26,Wind,0.2
2023-05-27,Flusskraft,61.8
2023-05-27,Kernkraft,11.0
2023-05-27,Photovoltaik,20.5
2023-05-27,Speicherkraft,55.5
2023-05-27,Thermische,9.7
2023-05-27,Wind,0.2
2023-05-28,Flusskraft,61.5
2023-05-28,Kernkraft,8.3
2023-05-28,Photovoltaik,20.3
2023-05-28,Speicherkraft,23.9
2023-05-28,Thermische,9.7
2023-05-28,Wind,0.2
2023-05-29,Flusskraft,59.0
2023-05-29,Kernkraft,8.3
2023-05-29,Photovoltaik,21.8
2023-05-29,Speicherkraft,29.7
2023-05-29,Thermische,9.7
2023-05-29,Wind,0.2
2023-05-30,Flusskraft,61.0
2023-05-30,Kernkraft,8.6
2023-05-30,Photovoltaik,21.0
2023-05-30,Speicherkraft,99.1
2023-05-30,Thermische,9.7
2023-05-30,Wind,0.3
2023-05-31,Flusskraft,63.7
2023-05-31,Kernkraft,12.2
2023-05-31,Photovoltaik,21.0
2023-05-31,Speicherkraft,92.8
2023-05-31,Thermische,9.7
2023-05-31,Wind,0.2
2023-06-01,Flusskraft,62.6
2023-06-01,Kernkraft,32.8
2023-06-01,Photovoltaik,20.6
2023-06-01,Speicherkraft,99.0
2023-06-01,Thermische,9.5
2023-06-01,Wind,0.1
2023-06-02,Flusskraft,62.7
2023-06-02,Kernkraft,39.4
2023-06-02,Photovoltaik,21.0
2023-06-02,Speicherkraft,95.0
2023-06-02,Thermische,9.5
2023-06-02,Wind,0.2
2023-06-03,Flusskraft,61.1
2023-06-03,Kernkraft,44.2
2023-06-03,Photovoltaik,19.8
2023-06-03,Speicherkraft,48.1
2023-06-03,Thermische,9.5
2023-06-03,Wind,0.1
2023-06-04,Flusskraft,58.7
2023-06-04,Kernkraft,45.5
2023-06-04,Photovoltaik,16.2
2023-06-04,Speicherkraft,50.7
2023-06-04,Thermische,9.5
2023-06-04,Wind,0.1
2023-06-05,Flusskraft,62.2
2023-06-05,Kernkraft,46.2
2023-06-05,Photovoltaik,20.4
2023-06-05,Speicherkraft,93.2
2023-06-05,Thermische,9.5
2023-06-05,Wind,0.2
2023-06-06,Flusskraft,63.7
2023-06-06,Kernkraft,46.3
2023-06-06,Photovoltaik,21.2
2023-06-06,Speicherkraft,100.9
2023-06-06,Thermische,9.5
2023-06-06,Wind,0.1
2023-06-07,Flusskraft,62.3
2023-06-07,Kernkraft,46.3
2023-06-07,Photovoltaik,20.9
2023-06-07,Speicherkraft,95.8
2023-06-07,Thermische,9.5
2023-06-07,Wind,0.1
2023-06-08,Flusskraft,60.0
2023-06-08,Kernkraft,46.1
2023-06-08,Photovoltaik,20.7
2023-06-08,Speicherkraft,78.4
2023-06-08,Thermische,9.5
2023-06-08,Wind,0.1
2023-06-09,Flusskraft,59.6
2023-06-09,Kernkraft,46.1
2023-06-09,Photovoltaik,19.8
2023-06-09,Speicherkraft,81.8
2023-06-09,Thermische,9.5
2023-06-09,Wind,0.1
2023-06-10,Flusskraft,62.0
2023-06-10,Kernkraft,46.0
2023-06-10,Photovoltaik,18.1
2023-06-10,Speicherkraft,42.3
2023-06-10,Thermische,9.5
2023-06-10,Wind,0.1
2023-06-11,Flusskraft,62.9
2023-06-11,Kernkraft,45.8
2023-06-11,Photovoltaik,20.6
2023-06-11,Speicherkraft,34.7
2023-06-11,Thermische,9.5
2023-06-11,Wind,0.1
2023-06-12,Flusskraft,65.3
2023-06-12,Kernkraft,45.8
2023-06-12,Photovoltaik,21.9
2023-06-12,Speicherkraft,87.0
2023-06-12,Thermische,9.5
2023-06-12,Wind,0.1
2023-06-13,Flusskraft,67.1
2023-06-13,Kernkraft,45.9
2023-06-13,Photovoltaik,20.8
2023-06-13,Speicherkraft,76.5
2023-06-13,Thermische,9.5
2023-06-13,Wind,0.2
2023-06-14,Flusskraft,61.6
2023-06-14,Kernkraft,46.0
2023-06-14,Photovoltaik,22.2
2023-06-14,Speicherkraft,88.1
2023-06-14,Thermische,9.5
2023-06-14,Wind,0.3
2023-06-15,Flusskraft,57.7
2023-06-15,Kernkraft,46.0
2023-06-15,Photovoltaik,21.6
2023-06-15,Speicherkraft,101.3
2023-06-15,Thermische,9.5
2023-06-15,Wind,0.2
2023-06-16,Flusskraft,57.1
2023-06-16,Kernkraft,44.9
2023-06-16,Photovoltaik,21.2
2023-06-16,Speicherkraft,99.1
2023-06-16,Thermische,9.5
2023-06-16,Wind,0.2
2023-06-17,Flusskraft,52.7
2023-06-17,Kernkraft,41.6
2023-06-17,Photovoltaik,22.2
2023-06-17,Speicherkraft,68.6
2023-06-17,Thermische,9.5
2023-06-17,Wind,0.1
2023-06-18,Flusskraft,51.7
2023-06-18,Kernkraft,41.6
2023-06-18,Photovoltaik,19.7
2023-06-18,Speicherkraft,51.8
2023-06-18,Thermische,9.5
2023-06-18,Wind,0.2
2023-06-19,Flusskraft,56.1
2023-06-19,Kernkraft,41.4
2023-06-19,Photovoltaik,18.5
2023-06-19,Speicherkraft,84.4
2023-06-19,Thermische,9.5
2023-06-19,Wind,0.2
2023-06-20,Flusskraft,65.6
2023-06-20,Kernkraft,37.3
2023-06-20,Photovoltaik,18.2
2023-06-20,Speicherkraft,90.6
2023-06-20,Thermische,9.5
2023-06-20,Wind,0.2
2023-06-21,Flusskraft,70.5
2023-06-21,Kernkraft,12.7
2023-06-21,Photovoltaik,17.8
2023-06-21,Speicherkraft,82.0
2023-06-21,Thermische,9.5
2023-06-21,Wind,0.1
2023-06-22,Flusskraft,74.9
2023-06-22,Kernkraft,21.5
2023-06-22,Photovoltaik,16.6
2023-06-22,Speicherkraft,79.8
2023-06-22,Thermische,9.5
2023-06-22,Wind,0.3
2023-06-23,Flusskraft,77.5
2023-06-23,Kernkraft,37.2
2023-06-23,Photovoltaik,19.2
2023-06-23,Speicherkraft,69.8
2023-06-23,Thermische,9.5
2023-06-23,Wind,0.4
2023-06-24,Flusskraft,68.3
2023-06-24,Kernkraft,40.3
2023-06-24,Photovoltaik,23.1
2023-06-24,Speicherkraft,57.7
2023-06-24,Thermische,9.5
2023-06-24,Wind,0.3
2023-06-25,Flusskraft,72.1
2023-06-25,Kernkraft,46.5
2023-06-25,Photovoltaik,22.3
2023-06-25,Speicherkraft,45.2
2023-06-25,Thermische,9.5
2023-06-25,Wind,0.1
2023-06-26,Flusskraft,64.9
2023-06-26,Kernkraft,67.6
2023-06-26,Photovoltaik,21.1
2023-06-26,Speicherkraft,57.8
2023-06-26,Thermische,9.5
2023-06-26,Wind,0.3
2014-06-24,Flusskraft,73.8
2014-06-24,Kernkraft,45.8
2014-06-24,Speicherkraft,73.0
2014-06-24,Thermische,9.5
2014-06-25,Flusskraft,70.4
2014-06-25,Kernkraft,45.7
2014-06-25,Speicherkraft,81.8
2014-06-25,Thermische,9.5
2014-06-26,Flusskraft,63.9
2014-06-26,Kernkraft,45.8
2014-06-26,Speicherkraft,85.5
2014-06-26,Thermische,9.5
2014-06-27,Flusskraft,57.7
2014-06-27,Kernkraft,45.8
2014-06-27,Speicherkraft,74.6
2014-06-27,Thermische,9.5
2014-06-28,Flusskraft,57.0
2014-06-28,Kernkraft,45.7
2014-06-28,Speicherkraft,51.3
2014-06-28,Thermische,9.5
2014-06-29,Flusskraft,77.5
2014-06-29,Kernkraft,45.7
2014-06-29,Speicherkraft,36.4
2014-06-29,Thermische,9.5
2014-06-30,Flusskraft,75.4
2014-06-30,Kernkraft,46.1
2014-06-30,Speicherkraft,67.6
2014-06-30,Thermische,9.5
2014-07-01,Flusskraft,52.9
2014-07-01,Kernkraft,46.0
2014-07-01,Speicherkraft,83.8
2014-07-01,Thermische,10.0
2014-07-02,Flusskraft,54.7
2014-07-02,Kernkraft,51.1
2014-07-02,Speicherkraft,81.4
2014-07-02,Thermische,10.0
2014-07-03,Flusskraft,51.7
2014-07-03,Kernkraft,54.6
2014-07-03,Speicherkraft,75.9
2014-07-03,Thermische,10.0
2014-07-04,Flusskraft,53.0
2014-07-04,Kernkraft,54.6
2014-07-04,Speicherkraft,75.7
2014-07-04,Thermische,10.0
2014-07-05,Flusskraft,54.4
2014-07-05,Kernkraft,38.7
2014-07-05,Speicherkraft,65.5
2014-07-05,Thermische,10.0
2014-07-06,Flusskraft,52.8
2014-07-06,Kernkraft,44.9
2014-07-06,Speicherkraft,58.4
2014-07-06,Thermische,10.0
2014-07-07,Flusskraft,81.8
2014-07-07,Kernkraft,50.1
2014-07-07,Speicherkraft,69.7
2014-07-07,Thermische,10.0
2014-07-08,Flusskraft,99.7
2014-07-08,Kernkraft,61.6
2014-07-08,Speicherkraft,60.0
2014-07-08,Thermische,10.0
2014-07-09,Flusskraft,80.7
2014-07-09,Kernkraft,70.5
2014-07-09,Speicherkraft,65.4
2014-07-09,Thermische,10.0
2014-07-10,Flusskraft,73.4
2014-07-10,Kernkraft,72.9
2014-07-10,Speicherkraft,71.3
2014-07-10,Thermische,10.0
2014-07-11,Flusskraft,77.2
2014-07-11,Kernkraft,73.6
2014-07-11,Speicherkraft,62.9
2014-07-11,Thermische,10.0
2014-07-12,Flusskraft,76.8
2014-07-12,Kernkraft,73.5
2014-07-12,Speicherkraft,55.2
2014-07-12,Thermische,10.0
2014-07-13,Flusskraft,74.5
2014-07-13,Kernkraft,68.3
2014-07-13,Speicherkraft,49.7
2014-07-13,Thermische,10.0
2014-07-14,Flusskraft,69.1
2014-07-14,Kernkraft,73.1
2014-07-14,Speicherkraft,65.8
2014-07-14,Thermische,10.0
2014-07-15,Flusskraft,66.7
2014-07-15,Kernkraft,75.7
2014-07-15,Speicherkraft,69.5
2014-07-15,Thermische,10.0
2014-07-16,Flusskraft,68.6
2014-07-16,Kernkraft,76.0
2014-07-16,Speicherkraft,85.7
2014-07-16,Thermische,10.0
2014-07-17,Flusskraft,68.1
2014-07-17,Kernkraft,76.4
2014-07-17,Speicherkraft,84.9
2014-07-17,Thermische,10.0
2014-07-18,Flusskraft,65.1
2014-07-18,Kernkraft,76.8
2014-07-18,Speicherkraft,81.2
2014-07-18,Thermische,10.0
2014-07-19,Flusskraft,62.7
2014-07-19,Kernkraft,76.7
2014-07-19,Speicherkraft,53.2
2014-07-19,Thermische,10.0
2014-07-20,Flusskraft,68.9
2014-07-20,Kernkraft,77.1
2014-07-20,Speicherkraft,49.8
2014-07-20,Thermische,10.0
2014-07-21,Flusskraft,90.6
2014-07-21,Kernkraft,78.1
2014-07-21,Speicherkraft,66.3
2014-07-21,Thermische,10.0
2014-07-22,Flusskraft,90.7
2014-07-22,Kernkraft,77.5
2014-07-22,Speicherkraft,55.6
2014-07-22,Thermische,10.0
2014-07-23,Flusskraft,84.3
2014-07-23,Kernkraft,77.1
2014-07-23,Speicherkraft,55.9
2014-07-23,Thermische,10.0
2014-07-24,Flusskraft,84.1
2014-07-24,Kernkraft,77.0
2014-07-24,Speicherkraft,56.6
2014-07-24,Thermische,10.0
2014-07-25,Flusskraft,79.3
2014-07-25,Kernkraft,77.1
2014-07-25,Speicherkraft,61.5
2014-07-25,Thermische,10.0
2014-07-26,Flusskraft,78.1
2014-07-26,Kernkraft,77.4
2014-07-26,Speicherkraft,49.1
2014-07-26,Thermische,10.0
2014-07-27,Flusskraft,71.0
2014-07-27,Kernkraft,77.2
2014-07-27,Speicherkraft,52.5
2014-07-27,Thermische,10.0
2014-07-28,Flusskraft,80.9
2014-07-28,Kernkraft,77.0
2014-07-28,Speicherkraft,60.0
2014-07-28,Thermische,10.0
2014-07-29,Flusskraft,104.0
2014-07-29,Kernkraft,77.3
2014-07-29,Speicherkraft,42.6
2014-07-29,Thermische,10.0
2014-07-30,Flusskraft,93.1
2014-07-30,Kernkraft,77.1
2014-07-30,Speicherkraft,56.5
2014-07-30,Thermische,10.0
2014-07-31,Flusskraft,87.8
2014-07-31,Kernkraft,76.6
2014-07-31,Speicherkraft,55.9
2014-07-31,Thermische,10.0
2014-08-01,Flusskraft,85.0
2014-08-01,Kernkraft,76.4
2014-08-01,Speicherkraft,52.2
2014-08-01,Thermische,9.5
2014-08-02,Flusskraft,92.8
2014-08-02,Kernkraft,76.2
2014-08-02,Speicherkraft,40.3
2014-08-02,Thermische,9.5
2014-08-03,Flusskraft,96.0
2014-08-03,Kernkraft,76.6
2014-08-03,Speicherkraft,35.9
2014-08-03,Thermische,9.5
2014-08-04,Flusskraft,83.1
2014-08-04,Kernkraft,75.8
2014-08-04,Speicherkraft,61.7
2014-08-04,Thermische,9.5
2014-08-05,Flusskraft,78.1
2014-08-05,Kernkraft,76.5
2014-08-05,Speicherkraft,64.3
2014-08-05,Thermische,9.5
2014-08-06,Flusskraft,71.2
2014-08-06,Kernkraft,76.5
2014-08-06,Speicherkraft,66.0
2014-08-06,Thermische,9.5
2014-08-07,Flusskraft,67.2
2014-08-07,Kernkraft,76.3
2014-08-07,Speicherkraft,74.0
2014-08-07,Thermische,9.5
2014-08-08,Flusskraft,71.5
2014-08-08,Kernkraft,76.1
2014-08-08,Speicherkraft,68.6
2014-08-08,Thermische,9.5
2014-08-09,Flusskraft,88.0
2014-08-09,Kernkraft,73.7
2014-08-09,Speicherkraft,26.2
2014-08-09,Thermische,9.5
2014-08-10,Flusskraft,80.4
2014-08-10,Kernkraft,50.7
2014-08-10,Speicherkraft,34.4
2014-08-10,Thermische,9.5
2014-08-11,Flusskraft,97.3
2014-08-11,Kernkraft,36.4
2014-08-11,Speicherkraft,55.1
2014-08-11,Thermische,9.5
2014-08-12,Flusskraft,91.6
2014-08-12,Kernkraft,32.4
2014-08-12,Speicherkraft,54.0
2014-08-12,Thermische,9.5
2014-08-13,Flusskraft,93.7
2014-08-13,Kernkraft,32.4
2014-08-13,Speicherkraft,69.9
2014-08-13,Thermische,9.5
2014-08-14,Flusskraft,84.5
2014-08-14,Kernkraft,32.5
2014-08-14,Speicherkraft,71.3
2014-08-14,Thermische,9.5
2014-08-15,Flusskraft,71.7
2014-08-15,Kernkraft,32.5
2014-08-15,Speicherkraft,75.0
2014-08-15,Thermische,9.5
2014-08-16,Flusskraft,62.9
2014-08-16,Kernkraft,32.4
2014-08-16,Speicherkraft,68.5
2014-08-16,Thermische,9.5
2014-08-17,Flusskraft,55.6
2014-08-17,Kernkraft,32.4
2014-08-17,Speicherkraft,58.0
2014-08-17,Thermische,9.5
2014-08-18,Flusskraft,53.6
2014-08-18,Kernkraft,32.4
2014-08-18,Speicherkraft,77.7
2014-08-18,Thermische,9.5
2014-08-19,Flusskraft,54.2
2014-08-19,Kernkraft,32.4
2014-08-19,Speicherkraft,78.9
2014-08-19,Thermische,9.5
2014-08-20,Flusskraft,53.1
2014-08-20,Kernkraft,32.4
2014-08-20,Speicherkraft,78.3
2014-08-20,Thermische,9.5
2014-08-21,Flusskraft,51.6
2014-08-21,Kernkraft,32.5
2014-08-21,Speicherkraft,80.7
2014-08-21,Thermische,9.5
2014-08-22,Flusskraft,47.5
2014-08-22,Kernkraft,32.4
2014-08-22,Speicherkraft,71.7
2014-08-22,Thermische,9.5
2014-08-23,Flusskraft,44.9
2014-08-23,Kernkraft,32.4
2014-08-23,Speicherkraft,54.5
2014-08-23,Thermische,9.5
2014-08-24,Flusskraft,43.1
2014-08-24,Kernkraft,32.5
2014-08-24,Speicherkraft,43.7
2014-08-24,Thermische,9.5
2014-08-25,Flusskraft,45.5
2014-08-25,Kernkraft,38.0
2014-08-25,Speicherkraft,77.1
2014-08-25,Thermische,9.5
2014-08-26,Flusskraft,69.2
2014-08-26,Kernkraft,40.1
2014-08-26,Speicherkraft,66.8
2014-08-26,Thermische,9.5
2014-08-27,Flusskraft,67.8
2014-08-27,Kernkraft,40.2
2014-08-27,Speicherkraft,55.0
2014-08-27,Thermische,9.5
2014-08-28,Flusskraft,57.5
2014-08-28,Kernkraft,41.0
2014-08-28,Speicherkraft,66.3
2014-08-28,Thermische,9.5
2014-08-29,Flusskraft,58.2
2014-08-29,Kernkraft,40.9
2014-08-29,Speicherkraft,65.6
2014-08-29,Thermische,9.5
2014-08-30,Flusskraft,60.7
2014-08-30,Kernkraft,40.9
2014-08-30,Speicherkraft,33.1
2014-08-30,Thermische,9.5
2014-08-31,Flusskraft,55.5
2014-08-31,Kernkraft,41.0
2014-08-31,Speicherkraft,35.9
2014-08-31,Thermische,9.5
2014-09-01,Flusskraft,77.2
2014-09-01,Kernkraft,41.2
2014-09-01,Speicherkraft,56.8
2014-09-01,Thermische,9.4
2014-09-02,Flusskraft,68.9
2014-09-02,Kernkraft,41.2
2014-09-02,Speicherkraft,61.5
2014-09-02,Thermische,9.4
2014-09-03,Flusskraft,62.3
2014-09-03,Kernkraft,41.1
2014-09-03,Speicherkraft,55.5
2014-09-03,Thermische,9.4
2014-09-04,Flusskraft,60.1
2014-09-04,Kernkraft,42.3
2014-09-04,Speicherkraft,67.2
2014-09-04,Thermische,9.4
2014-09-05,Flusskraft,60.6
2014-09-05,Kernkraft,46.6
2014-09-05,Speicherkraft,63.5
2014-09-05,Thermische,9.4
2014-09-06,Flusskraft,55.2
2014-09-06,Kernkraft,48.5
2014-09-06,Speicherkraft,31.7
2014-09-06,Thermische,9.4
2014-09-07,Flusskraft,52.6
2014-09-07,Kernkraft,49.3
2014-09-07,Speicherkraft,26.6
2014-09-07,Thermische,9.4
2014-09-08,Flusskraft,56.5
2014-09-08,Kernkraft,49.8
2014-09-08,Speicherkraft,60.1
2014-09-08,Thermische,9.4
2014-09-09,Flusskraft,60.6
2014-09-09,Kernkraft,49.7
2014-09-09,Speicherkraft,56.0
2014-09-09,Thermische,9.4
2014-09-10,Flusskraft,60.9
2014-09-10,Kernkraft,49.9
2014-09-10,Speicherkraft,48.6
2014-09-10,Thermische,9.4
2014-09-11,Flusskraft,56.9
2014-09-11,Kernkraft,50.0
2014-09-11,Speicherkraft,52.3
2014-09-11,Thermische,9.4
2014-09-12,Flusskraft,52.5
2014-09-12,Kernkraft,56.1
2014-09-12,Speicherkraft,47.9
2014-09-12,Thermische,9.4
2014-09-13,Flusskraft,46.7
2014-09-13,Kernkraft,73.0
2014-09-13,Speicherkraft,29.2
2014-09-13,Thermische,9.4
2014-09-14,Flusskraft,45.1
2014-09-14,Kernkraft,75.5
2014-09-14,Speicherkraft,25.3
2014-09-14,Thermische,9.4
2014-09-15,Flusskraft,49.3
2014-09-15,Kernkraft,78.6
2014-09-15,Speicherkraft,63.0
2014-09-15,Thermische,9.4
2014-09-16,Flusskraft,51.2
2014-09-16,Kernkraft,78.3
2014-09-16,Speicherkraft,51.1
2014-09-16,Thermische,9.4
2014-09-17,Flusskraft,49.7
2014-09-17,Kernkraft,78.1
2014-09-17,Speicherkraft,53.8
2014-09-17,Thermische,9.4
2014-09-18,Flusskraft,47.9
2014-09-18,Kernkraft,78.0
2014-09-18,Speicherkraft,60.4
2014-09-18,Thermische,9.4
2014-09-19,Flusskraft,48.1
2014-09-19,Kernkraft,77.9
2014-09-19,Speicherkraft,58.7
2014-09-19,Thermische,9.4
2014-09-20,Flusskraft,44.3
2014-09-20,Kernkraft,77.8
2014-09-20,Speicherkraft,32.2
2014-09-20,Thermische,9.4
2014-09-21,Flusskraft,54.2
2014-09-21,Kernkraft,78.0
2014-09-21,Speicherkraft,11.1
2014-09-21,Thermische,9.4
2014-09-22,Flusskraft,55.0
2014-09-22,Kernkraft,78.6
2014-09-22,Speicherkraft,39.8
2014-09-22,Thermische,9.4
2014-09-23,Flusskraft,50.1
2014-09-23,Kernkraft,79.1
2014-09-23,Speicherkraft,63.1
2014-09-23,Thermische,9.4
2014-09-24,Flusskraft,47.2
2014-09-24,Kernkraft,79.1
2014-09-24,Speicherkraft,60.2
2014-09-24,Thermische,9.4
2014-09-25,Flusskraft,47.1
2014-09-25,Kernkraft,79.0
2014-09-25,Speicherkraft,51.9
2014-09-25,Thermische,9.4
2014-09-26,Flusskraft,44.4
2014-09-26,Kernkraft,79.0
2014-09-26,Speicherkraft,49.3
2014-09-26,Thermische,9.4
2014-09-27,Flusskraft,37.9
2014-09-27,Kernkraft,78.9
2014-09-27,Speicherkraft,26.5
2014-09-27,Thermische,9.4
2014-09-28,Flusskraft,37.4
2014-09-28,Kernkraft,78.6
2014-09-28,Speicherkraft,25.7
2014-09-28,Thermische,9.4
2014-09-29,Flusskraft,44.6
2014-09-29,Kernkraft,78.3
2014-09-29,Speicherkraft,78.6
2014-09-29,Thermische,9.4
2014-09-30,Flusskraft,47.4
2014-09-30,Kernkraft,78.4
2014-09-30,Speicherkraft,79.7
2014-09-30,Thermische,9.4
2014-10-01,Flusskraft,44.2
2014-10-01,Kernkraft,78.2
2014-10-01,Speicherkraft,71.3
2014-10-01,Thermische,9.6
2014-10-02,Flusskraft,41.8
2014-10-02,Kernkraft,78.3
2014-10-02,Speicherkraft,67.5
2014-10-02,Thermische,9.6
2014-10-03,Flusskraft,38.0
2014-10-03,Kernkraft,78.5
2014-10-03,Speicherkraft,48.6
2014-10-03,Thermische,9.6
2014-10-04,Flusskraft,34.1
2014-10-04,Kernkraft,78.8
2014-10-04,Speicherkraft,23.1
2014-10-04,Thermische,9.6
2014-10-05,Flusskraft,35.2
2014-10-05,Kernkraft,78.8
2014-10-05,Speicherkraft,23.0
2014-10-05,Thermische,9.6
2014-10-06,Flusskraft,37.8
2014-10-06,Kernkraft,78.7
2014-10-06,Speicherkraft,55.9
2014-10-06,Thermische,9.6
2014-10-07,Flusskraft,37.7
2014-10-07,Kernkraft,78.7
2014-10-07,Speicherkraft,45.9
2014-10-07,Thermische,9.6
2014-10-08,Flusskraft,41.7
2014-10-08,Kernkraft,78.6
2014-10-08,Speicherkraft,33.7
2014-10-08,Thermische,9.6
2014-10-09,Flusskraft,38.9
2014-10-09,Kernkraft,78.2
2014-10-09,Speicherkraft,44.0
2014-10-09,Thermische,9.6
2014-10-10,Flusskraft,50.3
2014-10-10,Kernkraft,78.4
2014-10-10,Speicherkraft,36.5
2014-10-10,Thermische,9.6
2014-10-11,Flusskraft,54.3
2014-10-11,Kernkraft,78.5
2014-10-11,Speicherkraft,19.5
2014-10-11,Thermische,9.6
2014-10-12,Flusskraft,48.0
2014-10-12,Kernkraft,78.6
2014-10-12,Speicherkraft,21.9
2014-10-12,Thermische,9.6
2014-10-13,Flusskraft,55.8
2014-10-13,Kernkraft,78.5
2014-10-13,Speicherkraft,48.2
2014-10-13,Thermische,9.6
2014-10-14,Flusskraft,60.7
2014-10-14,Kernkraft,78.6
2014-10-14,Speicherkraft,53.7
2014-10-14,Thermische,9.6
2014-10-15,Flusskraft,50.7
2014-10-15,Kernkraft,78.6
2014-10-15,Speicherkraft,53.1
2014-10-15,Thermische,9.6
2014-10-16,Flusskraft,42.8
2014-10-16,Kernkraft,78.6
2014-10-16,Speicherkraft,59.4
2014-10-16,Thermische,9.6
2014-10-17,Flusskraft,43.8
2014-10-17,Kernkraft,78.5
2014-10-17,Speicherkraft,60.7
2014-10-17,Thermische,9.6
2014-10-18,Flusskraft,37.9
2014-10-18,Kernkraft,78.4
2014-10-18,Speicherkraft,45.7
2014-10-18,Thermische,9.6
2014-10-19,Flusskraft,33.1
2014-10-19,Kernkraft,78.6
2014-10-19,Speicherkraft,35.5
2014-10-19,Thermische,9.6
2014-10-20,Flusskraft,35.5
2014-10-20,Kernkraft,78.6
2014-10-20,Speicherkraft,62.0
2014-10-20,Thermische,9.6
2014-10-21,Flusskraft,47.5
2014-10-21,Kernkraft,78.6
2014-10-21,Speicherkraft,37.3
2014-10-21,Thermische,9.6
2014-10-22,Flusskraft,47.0
2014-10-22,Kernkraft,79.1
2014-10-22,Speicherkraft,64.9
2014-10-22,Thermische,9.6
2014-10-23,Flusskraft,42.8
2014-10-23,Kernkraft,79.4
2014-10-23,Speicherkraft,80.6
2014-10-23,Thermische,9.6
2014-10-24,Flusskraft,39.2
2014-10-24,Kernkraft,79.2
2014-10-24,Speicherkraft,65.3
2014-10-24,Thermische,9.6
2014-10-25,Flusskraft,37.6
2014-10-25,Kernkraft,79.2
2014-10-25,Speicherkraft,37.0
2014-10-25,Thermische,9.6
2014-10-26,Flusskraft,34.1
2014-10-26,Kernkraft,79.1
2014-10-26,Speicherkraft,32.0
2014-10-26,Thermische,9.6
2014-10-27,Flusskraft,40.2
2014-10-27,Kernkraft,79.2
2014-10-27,Speicherkraft,81.3
2014-10-27,Thermische,9.6
2014-10-28,Flusskraft,37.8
2014-10-28,Kernkraft,79.3
2014-10-28,Speicherkraft,62.7
2014-10-28,Thermische,9.6
2014-10-29,Flusskraft,37.8
2014-10-29,Kernkraft,79.3
2014-10-29,Speicherkraft,74.2
2014-10-29,Thermische,9.6
2014-10-30,Flusskraft,39.2
2014-10-30,Kernkraft,79.3
2014-10-30,Speicherkraft,70.9
2014-10-30,Thermische,9.6
2014-10-31,Flusskraft,34.1
2014-10-31,Kernkraft,79.3
2014-10-31,Speicherkraft,53.4
2014-10-31,Thermische,9.6
2014-11-01,Flusskraft,26.7
2014-11-01,Kernkraft,79.4
2014-11-01,Speicherkraft,37.6
2014-11-01,Thermische,10.4
2014-11-02,Flusskraft,25.7
2014-11-02,Kernkraft,79.4
2014-11-02,Speicherkraft,36.2
2014-11-02,Thermische,10.4
2014-11-03,Flusskraft,28.3
2014-11-03,Kernkraft,79.4
2014-11-03,Speicherkraft,66.4
2014-11-03,Thermische,10.4
2014-11-04,Flusskraft,47.3
2014-11-04,Kernkraft,79.4
2014-11-04,Speicherkraft,76.5
2014-11-04,Thermische,10.4
2014-11-05,Flusskraft,56.8
2014-11-05,Kernkraft,79.7
2014-11-05,Speicherkraft,75.3
2014-11-05,Thermische,10.4
2014-11-06,Flusskraft,55.5
2014-11-06,Kernkraft,79.9
2014-11-06,Speicherkraft,76.7
2014-11-06,Thermische,10.4
2014-11-07,Flusskraft,42.6
2014-11-07,Kernkraft,79.6
2014-11-07,Speicherkraft,55.5
2014-11-07,Thermische,10.4
2014-11-08,Flusskraft,35.0
2014-11-08,Kernkraft,78.1
2014-11-08,Speicherkraft,46.4
2014-11-08,Thermische,10.4
2014-11-09,Flusskraft,38.2
2014-11-09,Kernkraft,79.8
2014-11-09,Speicherkraft,45.8
2014-11-09,Thermische,10.4
2014-11-10,Flusskraft,47.8
2014-11-10,Kernkraft,79.6
2014-11-10,Speicherkraft,61.0
2014-11-10,Thermische,10.4
2014-11-11,Flusskraft,49.3
2014-11-11,Kernkraft,79.6
2014-11-11,Speicherkraft,49.7
2014-11-11,Thermische,10.4
2014-11-12,Flusskraft,54.0
2014-11-12,Kernkraft,79.6
2014-11-12,Speicherkraft,67.6
2014-11-12,Thermische,10.4
2014-11-13,Flusskraft,58.3
2014-11-13,Kernkraft,79.1
2014-11-13,Speicherkraft,70.2
2014-11-13,Thermische,10.4
2014-11-14,Flusskraft,45.6
2014-11-14,Kernkraft,79.5
2014-11-14,Speicherkraft,73.3
2014-11-14,Thermische,10.4
2014-11-15,Flusskraft,51.2
2014-11-15,Kernkraft,79.5
2014-11-15,Speicherkraft,43.8
2014-11-15,Thermische,10.4
2014-11-16,Flusskraft,59.5
2014-11-16,Kernkraft,79.5
2014-11-16,Speicherkraft,31.3
2014-11-16,Thermische,10.4
2014-11-17,Flusskraft,55.2
2014-11-17,Kernkraft,79.2
2014-11-17,Speicherkraft,71.0
2014-11-17,Thermische,10.4
2014-11-18,Flusskraft,49.1
2014-11-18,Kernkraft,79.6
2014-11-18,Speicherkraft,83.6
2014-11-18,Thermische,10.4
2014-11-19,Flusskraft,44.7
2014-11-19,Kernkraft,79.7
2014-11-19,Speicherkraft,98.5
2014-11-19,Thermische,10.4
2014-11-20,Flusskraft,42.1
2014-11-20,Kernkraft,79.7
